beds,pages,pages-href,properties links,properties links-href,price,bedrooms,bathrooms,square footage,year,parking spaces,address,subdivision,postal code,type,condo fee,floor,Page id,Page id-href
,Link 43,https://www.edmontonrealestate.pro/idx/search.html?refine=true&sortorder=DESC-ListingPrice&map%5Blongitude%5D=0&map%5Blatitude%5D=0&map%5Bzoom%5D=0&map%5Bpolygon%5D=&map%5Bradius%5D=&search_city%5B%5D=Edmonton&search_subdivision=&search_zip=&search_mls=&search_address=&search_condoname=&idx=ereb&minimum_price=134000&maximum_price=136000&minimum_bedrooms=&minimum_bathrooms=&minimum_bathrooms_half=&minimum_bathrooms_full=&minimum_sqft=&maximum_sqft=&minimum_year=&maximum_year=&school_elementary=&school_middle=&school_high=,,https://www.edmontonrealestate.pro/listing/e3406178-30-10910-53-av-edmonton-alberta/,"$134,888",<strong>Bedrooms</strong><span>1,1,<strong>Square Footage</strong><span>554,<strong>Year Built</strong><span>1968,null,# 30 10910 53 Av,PLEASANTVIEW,T6H 0S3,<strong>Type</strong><span>Condo / Townhouse,<strong>Condo Fee</strong><span>$260,null,,
,Link 43,https://www.edmontonrealestate.pro/idx/search.html?refine=true&sortorder=DESC-ListingPrice&map%5Blongitude%5D=0&map%5Blatitude%5D=0&map%5Bzoom%5D=0&map%5Bpolygon%5D=&map%5Bradius%5D=&search_city%5B%5D=Edmonton&search_subdivision=&search_zip=&search_mls=&search_address=&search_condoname=&idx=ereb&minimum_price=134000&maximum_price=136000&minimum_bedrooms=&minimum_bathrooms=&minimum_bathrooms_half=&minimum_bathrooms_full=&minimum_sqft=&maximum_sqft=&minimum_year=&maximum_year=&school_elementary=&school_middle=&school_high=,,https://www.edmontonrealestate.pro/listing/e3430251-301-10740-105-st-edmonton-alberta/,"$134,900",<strong>Bedrooms</strong><span>1,1,<strong>Square Footage</strong><span>829,<strong>Year Built</strong><span>1973,null,# 301 10740 105 St,CENTRAL MCDOUGALL,T5H 2X2,<strong>Type</strong><span>Condo / Townhouse,<strong>Condo Fee</strong><span>$431,null,,
,Link 43,https://www.edmontonrealestate.pro/idx/search.html?refine=true&sortorder=DESC-ListingPrice&map%5Blongitude%5D=0&map%5Blatitude%5D=0&map%5Bzoom%5D=0&map%5Bpolygon%5D=&map%5Bradius%5D=&search_city%5B%5D=Edmonton&search_subdivision=&search_zip=&search_mls=&search_address=&search_condoname=&idx=ereb&minimum_price=134000&maximum_price=136000&minimum_bedrooms=&minimum_bathrooms=&minimum_bathrooms_half=&minimum_bathrooms_full=&minimum_sqft=&maximum_sqft=&minimum_year=&maximum_year=&school_elementary=&school_middle=&school_high=,,https://www.edmontonrealestate.pro/listing/e3435302-201-10939-109-st-edmonton-alberta/,"$135,000",<strong>Bedrooms</strong><span>2,1,"<strong>Square Footage</strong><span>1,072",<strong>Year Built</strong><span>1979,null,# 201 10939 109 St,CENTRAL MCDOUGALL,T5H 3C2,<strong>Type</strong><span>Condo / Townhouse,<strong>Condo Fee</strong><span>$482,null,,
,Link 45,https://www.edmontonrealestate.pro/idx/search.html?refine=true&sortorder=DESC-ListingPrice&map%5Blongitude%5D=0&map%5Blatitude%5D=0&map%5Bzoom%5D=0&map%5Bpolygon%5D=&map%5Bradius%5D=&search_city%5B%5D=Edmonton&search_subdivision=&search_zip=&search_mls=&search_address=&search_condoname=&idx=ereb&minimum_price=138000&maximum_price=140000&minimum_bedrooms=&minimum_bathrooms=&minimum_bathrooms_half=&minimum_bathrooms_full=&minimum_sqft=&maximum_sqft=&minimum_year=&maximum_year=&school_elementary=&school_middle=&school_high=,,https://www.edmontonrealestate.pro/listing/e3436227-3-10836-116-st-edmonton-alberta/,"$139,900",<strong>Bedrooms</strong><span>1,1,<strong>Square Footage</strong><span>775,<strong>Year Built</strong><span>1978,null,# 3 10836 116 St,QUEEN MARY PARK,T5H 3M5,<strong>Type</strong><span>Condo / Townhouse,<strong>Condo Fee</strong><span>$447,null,,
,Link 45,https://www.edmontonrealestate.pro/idx/search.html?refine=true&sortorder=DESC-ListingPrice&map%5Blongitude%5D=0&map%5Blatitude%5D=0&map%5Bzoom%5D=0&map%5Bpolygon%5D=&map%5Bradius%5D=&search_city%5B%5D=Edmonton&search_subdivision=&search_zip=&search_mls=&search_address=&search_condoname=&idx=ereb&minimum_price=138000&maximum_price=140000&minimum_bedrooms=&minimum_bathrooms=&minimum_bathrooms_half=&minimum_bathrooms_full=&minimum_sqft=&maximum_sqft=&minimum_year=&maximum_year=&school_elementary=&school_middle=&school_high=,,https://www.edmontonrealestate.pro/listing/e3428929-211-12841-65-st-edmonton-alberta/,"$139,900",<strong>Bedrooms</strong><span>1,1,<strong>Square Footage</strong><span>710,<strong>Year Built</strong><span>1981,<strong>Parking Spaces</strong><span>1,# 211 12841 65 St,BELVEDERE,T5A 4N4,<strong>Type</strong><span>Condo / Townhouse,<strong>Condo Fee</strong><span>$330,null,,
,Link 45,https://www.edmontonrealestate.pro/idx/search.html?refine=true&sortorder=DESC-ListingPrice&map%5Blongitude%5D=0&map%5Blatitude%5D=0&map%5Bzoom%5D=0&map%5Bpolygon%5D=&map%5Bradius%5D=&search_city%5B%5D=Edmonton&search_subdivision=&search_zip=&search_mls=&search_address=&search_condoname=&idx=ereb&minimum_price=138000&maximum_price=140000&minimum_bedrooms=&minimum_bathrooms=&minimum_bathrooms_half=&minimum_bathrooms_full=&minimum_sqft=&maximum_sqft=&minimum_year=&maximum_year=&school_elementary=&school_middle=&school_high=,,https://www.edmontonrealestate.pro/listing/e3427229-1388-lakewood-rd-w-edmonton-alberta/,"$139,900",<strong>Bedrooms</strong><span>2,2,<strong>Square Footage</strong><span>947,<strong>Year Built</strong><span>1978,null,1388 Lakewood Rd W,TIPASKAN,T6K 3M2,<strong>Type</strong><span>Condo / Townhouse,<strong>Condo Fee</strong><span>$264,null,,
,Link 45,https://www.edmontonrealestate.pro/idx/search.html?refine=true&sortorder=DESC-ListingPrice&map%5Blongitude%5D=0&map%5Blatitude%5D=0&map%5Bzoom%5D=0&map%5Bpolygon%5D=&map%5Bradius%5D=&search_city%5B%5D=Edmonton&search_subdivision=&search_zip=&search_mls=&search_address=&search_condoname=&idx=ereb&minimum_price=138000&maximum_price=140000&minimum_bedrooms=&minimum_bathrooms=&minimum_bathrooms_half=&minimum_bathrooms_full=&minimum_sqft=&maximum_sqft=&minimum_year=&maximum_year=&school_elementary=&school_middle=&school_high=,,https://www.edmontonrealestate.pro/listing/e3431341-50-13590-38-st-edmonton-alberta/,"$139,900",<strong>Bedrooms</strong><span>2,1,<strong>Square Footage</strong><span>890,<strong>Year Built</strong><span>1976,<strong>Parking Spaces</strong><span>1,# 50 13590 38 St,BELMONT,T5A 2W7,<strong>Type</strong><span>Condo / Townhouse,<strong>Condo Fee</strong><span>$360,null,,
,Link 45,https://www.edmontonrealestate.pro/idx/search.html?refine=true&sortorder=DESC-ListingPrice&map%5Blongitude%5D=0&map%5Blatitude%5D=0&map%5Bzoom%5D=0&map%5Bpolygon%5D=&map%5Bradius%5D=&search_city%5B%5D=Edmonton&search_subdivision=&search_zip=&search_mls=&search_address=&search_condoname=&idx=ereb&minimum_price=138000&maximum_price=140000&minimum_bedrooms=&minimum_bathrooms=&minimum_bathrooms_half=&minimum_bathrooms_full=&minimum_sqft=&maximum_sqft=&minimum_year=&maximum_year=&school_elementary=&school_middle=&school_high=,,https://www.edmontonrealestate.pro/listing/e3436602-213-3611-145-av-edmonton-alberta/,"$139,900",<strong>Bedrooms</strong><span>1,1,<strong>Square Footage</strong><span>753,<strong>Year Built</strong><span>1983,null,# 213 3611 145 Av,KIRKNESS,T5Y 2L7,<strong>Type</strong><span>Condo / Townhouse,<strong>Condo Fee</strong><span>$298,2nd,,
,Link 45,https://www.edmontonrealestate.pro/idx/search.html?refine=true&sortorder=DESC-ListingPrice&map%5Blongitude%5D=0&map%5Blatitude%5D=0&map%5Bzoom%5D=0&map%5Bpolygon%5D=&map%5Bradius%5D=&search_city%5B%5D=Edmonton&search_subdivision=&search_zip=&search_mls=&search_address=&search_condoname=&idx=ereb&minimum_price=138000&maximum_price=140000&minimum_bedrooms=&minimum_bathrooms=&minimum_bathrooms_half=&minimum_bathrooms_full=&minimum_sqft=&maximum_sqft=&minimum_year=&maximum_year=&school_elementary=&school_middle=&school_high=,,https://www.edmontonrealestate.pro/listing/e3384195-105-14908-26-st-edmonton-alberta/,"$139,000",<strong>Bedrooms</strong><span>1,1,<strong>Square Footage</strong><span>667,<strong>Year Built</strong><span>1981,<strong>Parking Spaces</strong><span>1,# 105 14908 26 St,FRASER,T5Y 2G4,<strong>Type</strong><span>Condo / Townhouse,<strong>Condo Fee</strong><span>$232,null,,
,Link 45,https://www.edmontonrealestate.pro/idx/search.html?refine=true&sortorder=DESC-ListingPrice&map%5Blongitude%5D=0&map%5Blatitude%5D=0&map%5Bzoom%5D=0&map%5Bpolygon%5D=&map%5Bradius%5D=&search_city%5B%5D=Edmonton&search_subdivision=&search_zip=&search_mls=&search_address=&search_condoname=&idx=ereb&minimum_price=138000&maximum_price=140000&minimum_bedrooms=&minimum_bathrooms=&minimum_bathrooms_half=&minimum_bathrooms_full=&minimum_sqft=&maximum_sqft=&minimum_year=&maximum_year=&school_elementary=&school_middle=&school_high=,,https://www.edmontonrealestate.pro/listing/e3435701-212-14004-26-st-edmonton-alberta/,"$139,000",<strong>Bedrooms</strong><span>1,1,<strong>Square Footage</strong><span>721,<strong>Year Built</strong><span>1980,<strong>Parking Spaces</strong><span>1,# 212 14004 26 St,BANNERMAN,T5Y 1Y4,<strong>Type</strong><span>Condo / Townhouse,null,null,,
,Link 45,https://www.edmontonrealestate.pro/idx/search.html?refine=true&sortorder=DESC-ListingPrice&map%5Blongitude%5D=0&map%5Blatitude%5D=0&map%5Bzoom%5D=0&map%5Bpolygon%5D=&map%5Bradius%5D=&search_city%5B%5D=Edmonton&search_subdivision=&search_zip=&search_mls=&search_address=&search_condoname=&idx=ereb&minimum_price=138000&maximum_price=140000&minimum_bedrooms=&minimum_bathrooms=&minimum_bathrooms_half=&minimum_bathrooms_full=&minimum_sqft=&maximum_sqft=&minimum_year=&maximum_year=&school_elementary=&school_middle=&school_high=,,https://www.edmontonrealestate.pro/listing/e3434946-211-15105-121-st-edmonton-alberta/,"$139,702",<strong>Bedrooms</strong><span>2,1,<strong>Square Footage</strong><span>827,<strong>Year Built</strong><span>1976,null,# 211 15105 121 St,CAERNARVON,T5X 2G3,<strong>Type</strong><span>Condo / Townhouse,<strong>Condo Fee</strong><span>$439,2nd,,
,Link 45,https://www.edmontonrealestate.pro/idx/search.html?refine=true&sortorder=DESC-ListingPrice&map%5Blongitude%5D=0&map%5Blatitude%5D=0&map%5Bzoom%5D=0&map%5Bpolygon%5D=&map%5Bradius%5D=&search_city%5B%5D=Edmonton&search_subdivision=&search_zip=&search_mls=&search_address=&search_condoname=&idx=ereb&minimum_price=138000&maximum_price=140000&minimum_bedrooms=&minimum_bathrooms=&minimum_bathrooms_half=&minimum_bathrooms_full=&minimum_sqft=&maximum_sqft=&minimum_year=&maximum_year=&school_elementary=&school_middle=&school_high=,,https://www.edmontonrealestate.pro/listing/e3432735-208-15105-121-st-edmonton-alberta/,"$139,900",<strong>Bedrooms</strong><span>2,1,<strong>Square Footage</strong><span>797,<strong>Year Built</strong><span>1976,<strong>Parking Spaces</strong><span>1,# 208 15105 121 St,CAERNARVON,T5Y 2G3,<strong>Type</strong><span>Condo / Townhouse,<strong>Condo Fee</strong><span>$439,null,,
,Link 45,https://www.edmontonrealestate.pro/idx/search.html?refine=true&sortorder=DESC-ListingPrice&map%5Blongitude%5D=0&map%5Blatitude%5D=0&map%5Bzoom%5D=0&map%5Bpolygon%5D=&map%5Bradius%5D=&search_city%5B%5D=Edmonton&search_subdivision=&search_zip=&search_mls=&search_address=&search_condoname=&idx=ereb&minimum_price=138000&maximum_price=140000&minimum_bedrooms=&minimum_bathrooms=&minimum_bathrooms_half=&minimum_bathrooms_full=&minimum_sqft=&maximum_sqft=&minimum_year=&maximum_year=&school_elementary=&school_middle=&school_high=,,https://www.edmontonrealestate.pro/listing/e3434612-402-2504-40-st-edmonton-alberta/,"$139,900",<strong>Bedrooms</strong><span>2,1,<strong>Square Footage</strong><span>818,<strong>Year Built</strong><span>1981,<strong>Parking Spaces</strong><span>1,# 402 2504 40 St,BISSET,T6L 5L1,<strong>Type</strong><span>Condo / Townhouse,<strong>Condo Fee</strong><span>$305,4th,,
,Link 48,https://www.edmontonrealestate.pro/idx/search.html?refine=true&sortorder=DESC-ListingPrice&map%5Blongitude%5D=0&map%5Blatitude%5D=0&map%5Bzoom%5D=0&map%5Bpolygon%5D=&map%5Bradius%5D=&search_city%5B%5D=Edmonton&search_subdivision=&search_zip=&search_mls=&search_address=&search_condoname=&idx=ereb&minimum_price=144000&maximum_price=146000&minimum_bedrooms=&minimum_bathrooms=&minimum_bathrooms_half=&minimum_bathrooms_full=&minimum_sqft=&maximum_sqft=&minimum_year=&maximum_year=&school_elementary=&school_middle=&school_high=,,https://www.edmontonrealestate.pro/listing/e3429545-102-10135-120-st-edmonton-alberta/,"$144,900",<strong>Bedrooms</strong><span>1,1,<strong>Square Footage</strong><span>698,<strong>Year Built</strong><span>1962,null,# 102 10135 120 St,OLIVER,T5K 2A1,<strong>Type</strong><span>Condo / Townhouse,<strong>Condo Fee</strong><span>$308,null,,
,Link 48,https://www.edmontonrealestate.pro/idx/search.html?refine=true&sortorder=DESC-ListingPrice&map%5Blongitude%5D=0&map%5Blatitude%5D=0&map%5Bzoom%5D=0&map%5Bpolygon%5D=&map%5Bradius%5D=&search_city%5B%5D=Edmonton&search_subdivision=&search_zip=&search_mls=&search_address=&search_condoname=&idx=ereb&minimum_price=144000&maximum_price=146000&minimum_bedrooms=&minimum_bathrooms=&minimum_bathrooms_half=&minimum_bathrooms_full=&minimum_sqft=&maximum_sqft=&minimum_year=&maximum_year=&school_elementary=&school_middle=&school_high=,,https://www.edmontonrealestate.pro/listing/e3435045-904-12303-jasper-av-edmonton-alberta/,"$144,888",<strong>Bedrooms</strong><span>1,1,<strong>Square Footage</strong><span>523,<strong>Year Built</strong><span>1971,<strong>Parking Spaces</strong><span>1,# 904 12303 Jasper Av,OLIVER,T5N 3K7,<strong>Type</strong><span>Condo / Townhouse,<strong>Condo Fee</strong><span>$335,null,,
,Link 48,https://www.edmontonrealestate.pro/idx/search.html?refine=true&sortorder=DESC-ListingPrice&map%5Blongitude%5D=0&map%5Blatitude%5D=0&map%5Bzoom%5D=0&map%5Bpolygon%5D=&map%5Bradius%5D=&search_city%5B%5D=Edmonton&search_subdivision=&search_zip=&search_mls=&search_address=&search_condoname=&idx=ereb&minimum_price=144000&maximum_price=146000&minimum_bedrooms=&minimum_bathrooms=&minimum_bathrooms_half=&minimum_bathrooms_full=&minimum_sqft=&maximum_sqft=&minimum_year=&maximum_year=&school_elementary=&school_middle=&school_high=,,https://www.edmontonrealestate.pro/listing/e3402280-135-1180-hyndman-rd-edmonton-alberta/,"$145,900",<strong>Bedrooms</strong><span>1,1,<strong>Square Footage</strong><span>596,<strong>Year Built</strong><span>2008,null,# 135 1180 Hyndman Rd,Canon Ridge,T5A 0P8,<strong>Type</strong><span>Condo / Townhouse,<strong>Condo Fee</strong><span>$237,null,,
,Link 48,https://www.edmontonrealestate.pro/idx/search.html?refine=true&sortorder=DESC-ListingPrice&map%5Blongitude%5D=0&map%5Blatitude%5D=0&map%5Bzoom%5D=0&map%5Bpolygon%5D=&map%5Bradius%5D=&search_city%5B%5D=Edmonton&search_subdivision=&search_zip=&search_mls=&search_address=&search_condoname=&idx=ereb&minimum_price=144000&maximum_price=146000&minimum_bedrooms=&minimum_bathrooms=&minimum_bathrooms_half=&minimum_bathrooms_full=&minimum_sqft=&maximum_sqft=&minimum_year=&maximum_year=&school_elementary=&school_middle=&school_high=,,https://www.edmontonrealestate.pro/listing/e3428795-129-6720-158-av-edmonton-alberta/,"$145,000",<strong>Bedrooms</strong><span>2,1,<strong>Square Footage</strong><span>807,<strong>Year Built</strong><span>1991,null,# 129 6720 158 Av,OZERNA,T5Z 3B1,<strong>Type</strong><span>Condo / Townhouse,<strong>Condo Fee</strong><span>$398,null,,
,Link 48,https://www.edmontonrealestate.pro/idx/search.html?refine=true&sortorder=DESC-ListingPrice&map%5Blongitude%5D=0&map%5Blatitude%5D=0&map%5Bzoom%5D=0&map%5Bpolygon%5D=&map%5Bradius%5D=&search_city%5B%5D=Edmonton&search_subdivision=&search_zip=&search_mls=&search_address=&search_condoname=&idx=ereb&minimum_price=144000&maximum_price=146000&minimum_bedrooms=&minimum_bathrooms=&minimum_bathrooms_half=&minimum_bathrooms_full=&minimum_sqft=&maximum_sqft=&minimum_year=&maximum_year=&school_elementary=&school_middle=&school_high=,,https://www.edmontonrealestate.pro/listing/e3435971-316-5005-31-av-edmonton-alberta/,"$145,000",<strong>Bedrooms</strong><span>2,1,<strong>Square Footage</strong><span>829,<strong>Year Built</strong><span>1992,null,# 316 5005 31 Av,TAWA,T6L 6S6,<strong>Type</strong><span>Condo / Townhouse,<strong>Condo Fee</strong><span>$330,null,,
