PA_ASSESSED_VALUE,PA_LATITUDE,PA_LONGITUDE,Acres,Bathrooms,Bedrooms,Beds Above Grade,Condo Fee,Construction – Wood Frame,Construction – Concrete,Construction – Insulated Concrete,Ensuite,Exposure – North,Exposure – Northwest,Exposure – West,Exposure – Southwest,Exposure – South,Exposure – Southeast,Exposure – East,Exposure – Northeast,Fireplace,Foundation – Concrete,Foundation – Block,Foundation – Brick/Stone/Block,Foundation – Concrete Slab,Foundation – Grade Beam,Foundation – Preserved Wood,Foundation – Other,Full Baths,Half Baths,Has Basement,Has Pool,Heating – Forced Air-1,Heating – Forced Air-2,Heating – Baseboard,Heating – Fan Coil,Heating – Gravity,Heating – Hot Water,Heating – In Floor Heat System,Heating – Other,Is Waterfront,Parking Spaces,Roof – Asphalt Shingles,Roof – Cedar Shakes,Roof – Clay Tile,Roof – Concrete Tiles,Roof – EPDM Membrane,Roof – Fiberglass,Roof – Metal,Roof – Pine Shakes,Roof – Roll Roofing,Roof – Tar & Gravel,Roof – Vinyl Shingles,Roof – Wood Shingles,Roof – Other,Square Footage,Style - 1 and Half Storey,Style - 2 and Half Storey,Style - 2 Storey,Style - 2 Storey Split,Style - 3 Level Split,Style - 3 Storey,Style - 4 Level Split,Style - 5 Level Split,Style - Back Split,Style – Bi-Level,Style – Bungalow,Style - Bungalow Semi,Style - Hillside Bungalow,Style - Raised Bungalow,Style - Single Level Apartment,Type – Condo/Townhouse,Type – Single Family,Year Built,Police_Station,Catholic_School,Public_School,Bus_Stop,Playground,Public_Library,Recreation_Centre,Fire_Station,Price
562500,53.5029364,-113.4999413,0,4,4,3,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1860,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1992,2100,1547,487,356,360,2640,731,2553,628000
462500,53.48420487,-113.5202083,0.17,5,8,5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1308,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1966,5937,752,719,782,895,2926,3109,3805,609900
570500,53.48950472,-113.5661375,0.19,3,4,4,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2142,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1973,7768,756,515,214,350,4233,3045,4009,599900
625500,53.48461388,-113.5679488,0.21,4,5,3,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1975,8456,1445,1199,514,1034,4921,3734,4697,589000
340500,53.49406828,-113.5050722,0.26,3,3,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1945,3057,1945,505,259,261,3270,1775,2879,575000
525500,53.49575364,-113.5746403,0.2,3,5,4,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1740,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1972,8613,1096,326,83,231,4081,3890,4522,569888
447000,53.4859677,-113.5348085,0.13,3,4,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1327,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1964,6227,1262,547,468,339,3216,3399,2290,559900
565500,53.48658663,-113.5667931,0.16,4,5,4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1971,8102,1090,844,299,679,4566,3379,4343,544900
547500,53.48928929,-113.546234,0.17,3,4,4,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1894,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1968,8486,2392,307,340,542,5008,3436,1672,524900
514000,53.42823778,-113.4633695,0.11,3,4,3,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1425,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2004,8292,5049,3035,2798,469,5373,4952,1227,524900
515500,53.49612082,-113.5755529,0,4,5,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,2009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1973,8760,1243,368,107,273,4228,4037,4669,519888
