LANDMARK_NAME,ADDRESS,STOP_ID,LATITUDE,LONGITUDE,LOCATION
Alberta Blue Cross,10009 108 Street NW,1711,53.539717954519801,-113.504662439444,"(53.5397179545198, -113.504662439444)"
Alberta Cancer Board (Jasper Avenue),10405 Jasper Avenue NW,1622,53.540993614792399,-113.500257591202,"(53.5409936147924, -113.500257591202)"
Alberta Cancer Board (Jasper Avenue),10405 Jasper Avenue NW,1271,53.540847953731301,-113.49980673529301,"(53.5408479537313, -113.499806735293)"
Alberta Cancer Board (University Avenue),11560 University Avenue NW,2963,53.517563122624097,-113.53261811295999,"(53.5175631226241, -113.53261811296)"
Alberta Cancer Board (University Avenue),11560 University Avenue NW,2971,53.517632884858997,-113.53207455723,"(53.517632884859, -113.53207455723)"
Alberta Career Computer Center Inc,10301 109 Street NW,1639,53.546126969402501,-113.509506166177,"(53.5461269694025, -113.509506166177)"
Alberta Career Computer Center Inc,10301 109 Street NW,1083,53.540860731770202,-113.50721367077701,"(53.5408607317702, -113.507213670777)"
Alberta Career Computer Center Inc,10301 109 Street NW,1684,53.546341571079402,-113.509247194835,"(53.5463415710794, -113.509247194835)"
Alberta Career Computer Center Inc,10301 109 Street NW,1702,53.546723860766903,-113.50824697802901,"(53.5467238607669, -113.508246978029)"
Alberta Career Computer Center Inc,10301 109 Street NW,1818,53.541030846326301,-113.509248274463,"(53.5410308463263, -113.509248274463)"
Alberta Career Computer Center Inc,10301 109 Street NW,1891,53.5409754354867,-113.50452707442599,"(53.5409754354867, -113.504527074426)"
Alberta Career Computer Center Inc,10301 109 Street NW,1926,53.540921834489602,-113.50460312898301,"(53.5409218344896, -113.504603128983)"
Alberta Council of Women's Shelters,10310 Jasper Avenue NW,1823,53.541386397843603,-113.497492244616,"(53.5413863978436, -113.497492244616)"
Alberta Council of Women's Shelters,10310 Jasper Avenue NW,1985,53.540895674913401,-113.49832777117599,"(53.5408956749134, -113.498327771176)"
Alberta Council of Women's Shelters,10310 Jasper Avenue NW,1777,53.541780875160597,-113.497276368283,"(53.5417808751606, -113.497276368283)"
Alberta Council of Women's Shelters,10310 Jasper Avenue NW,1774,53.540958067594197,-113.4982063475,"(53.5409580675942, -113.4982063475)"
Alberta Council of Women's Shelters,10310 Jasper Avenue NW,1673,53.541005515030399,-113.496667037801,"(53.5410055150304, -113.496667037801)"
Alberta Fitness Leadership Certification Association,11759 Groat Road NW,1817,53.569619765071103,-113.54920839094601,"(53.5696197650711, -113.549208390946)"
Alberta Fitness Leadership Certification Association,11759 Groat Road NW,5083,53.569009995757703,-113.549546981003,"(53.5690099957577, -113.549546981003)"
Alberta Fitness Leadership Certification Association,11759 Groat Road NW,1716,53.570207230326503,-113.54772272266101,"(53.5702072303265, -113.547722722661)"
Alberta Government House,12845 102 Avenue NW,5447,53.542992547418201,-113.54164638525801,"(53.5429925474182, -113.541646385258)"
Alberta Government House,12845 102 Avenue NW,5255,53.543102743786797,-113.542263740837,"(53.5431027437868, -113.542263740837)"
Alberta Hospital Edmonton,17480 Fort Road NW,7262,53.636882684188102,-113.370695709375,"(53.6368826841881, -113.370695709375)"
Alberta Hospital Edmonton,17480 Fort Road NW,7591,53.636874334699201,-113.370816794052,"(53.6368743346992, -113.370816794052)"
Alberta Legislature Building,10800 97 Avenue NW,1956,53.5343326185751,-113.508360389242,"(53.5343326185751, -113.508360389242)"
Alberta Legislature Building,10800 97 Avenue NW,1991,53.534692013216201,-113.50399708872401,"(53.5346920132162, -113.503997088724)"
Alberta Legislature Building,10800 97 Avenue NW,1304,53.536014895143701,-113.504464316118,"(53.5360148951437, -113.504464316118)"
Alberta Legislature Building,10800 97 Avenue NW,1305,53.536203592405599,-113.504462112884,"(53.5362035924056, -113.504462112884)"
Alberta Legislature Building,10800 97 Avenue NW,1306,53.536401337746398,-113.50447488810499,"(53.5364013377464, -113.504474888105)"
Alberta Legislature Building,10800 97 Avenue NW,1307,53.536518712759502,-113.50460927518201,"(53.5365187127595, -113.504609275182)"
Alberta Legislature Building,10800 97 Avenue NW,1308,53.536338938603002,-113.504596289525,"(53.536338938603, -113.504596289525)"
Alberta Legislature Building,10800 97 Avenue NW,1309,53.536150178855998,-113.50458340886399,"(53.536150178856, -113.504583408864)"
Alberta Legislature Building,10800 97 Avenue NW,1310,53.535979515242602,-113.504600485026,"(53.5359795152426, -113.504600485026)"
Alberta Legislature Building,10800 97 Avenue NW,1567,53.533804699669901,-113.508909499594,"(53.5338046996699, -113.508909499594)"
Alberta Legislature Building,10800 97 Avenue NW,1614,53.534996932137702,-113.508201857774,"(53.5349969321377, -113.508201857774)"
Alberta Legislature Building,10800 97 Avenue NW,1754,53.535652313210399,-113.51024566836099,"(53.5356523132104, -113.510245668361)"
Alberta Legislature Building,10800 97 Avenue NW,1792,53.534146268313997,-113.504576632876,"(53.534146268314, -113.504576632876)"
Alberta Legislature Building,10800 97 Avenue NW,1925,53.535652807325398,-113.510366333533,"(53.5356528073254, -113.510366333533)"
Alberta Legislature Building,10800 97 Avenue NW,1300,53.536149678902902,-113.504462742382,"(53.5361496789029, -113.504462742382)"
Alberta Legislature Building,10800 97 Avenue NW,1301,53.536157789275499,-113.50425147108599,"(53.5361577892755, -113.504251471086)"
Alberta Legislature Building,10800 97 Avenue NW,1302,53.535987063185701,-113.504253465334,"(53.5359870631857, -113.504253465334)"
Alberta Legislature Building,10800 97 Avenue NW,1303,53.535871000791097,-113.504435828335,"(53.5358710007911, -113.504435828335)"
Alberta Life Care Housing Foundation (Riverbend),200 Falconer Court NW,4437,53.4671594212695,-113.58860611911599,"(53.4671594212695, -113.588606119116)"
Alberta Life Care Housing Foundation (Riverbend),200 Falconer Court NW,4056,53.469420485191101,-113.585014959744,"(53.4694204851911, -113.585014959744)"
Alberta Life Care Housing Foundation (Riverbend),200 Falconer Court NW,4570,53.466655335259802,-113.588354984215,"(53.4666553352598, -113.588354984215)"
Alberta Life Care Housing Foundation (Riverbend),200 Falconer Court NW,4539,53.468940940105497,-113.58407084766399,"(53.4689409401055, -113.584070847664)"
Alberta Music Academy,4004 97 Street NW,3692,53.473824148782398,-113.479523555095,"(53.4738241487824, -113.479523555095)"
Alberta Music Academy,4004 97 Street NW,3487,53.476153477353698,-113.48619798401,"(53.4761534773537, -113.48619798401)"
Alberta Music Academy,4004 97 Street NW,3197,53.476718666446999,-113.48598027494801,"(53.476718666447, -113.485980274948)"
Alberta Place Suite Hotels,10049 103 Street NW,1985,53.540895674913401,-113.49832777117599,"(53.5408956749134, -113.498327771176)"
Alberta Place Suite Hotels,10049 103 Street NW,1322,53.540833836735203,-113.496442788561,"(53.5408338367352, -113.496442788561)"
Alberta Place Suite Hotels,10049 103 Street NW,1673,53.541005515030399,-113.496667037801,"(53.5410055150304, -113.496667037801)"
Alberta Place Suite Hotels,10049 103 Street NW,1693,53.539264852874297,-113.497291090299,"(53.5392648528743, -113.497291090299)"
Alberta Place Suite Hotels,10049 103 Street NW,1774,53.540958067594197,-113.4982063475,"(53.5409580675942, -113.4982063475)"
Alberta Place Suite Hotels,10049 103 Street NW,1777,53.541780875160597,-113.497276368283,"(53.5417808751606, -113.497276368283)"
Alberta Place Suite Hotels,10049 103 Street NW,1820,53.542955572964502,-113.49668916451699,"(53.5429555729645, -113.496689164517)"
Alberta Place Suite Hotels,10049 103 Street NW,1823,53.541386397843603,-113.497492244616,"(53.5413863978436, -113.497492244616)"
Alberta Place Suite Hotels,10049 103 Street NW,1868,53.543083718597202,-113.497245845289,"(53.5430837185972, -113.497245845289)"
Alberta Satellite Bingo,10313 174 Street NW,8684,53.545226826608797,-113.617405358434,"(53.5452268266088, -113.617405358434)"
Alberta Satellite Bingo,10313 174 Street NW,8632,53.544977011218798,-113.617965834305,"(53.5449770112188, -113.617965834305)"
Alberta Satellite Bingo,10313 174 Street NW,8738,53.543369900299098,-113.62122391060601,"(53.5433699002991, -113.621223910606)"
Alberta Satellite Bingo,10313 174 Street NW,8691,53.545632341125298,-113.61776379781701,"(53.5456323411253, -113.617763797817)"
Alberta School for the Deaf,6240 113 Street NW,2885,53.5021127621471,-113.52267479572301,"(53.5021127621471, -113.522674795723)"
Alberta School for the Deaf,6240 113 Street NW,2776,53.501197548224603,-113.52301665154801,"(53.5011975482246, -113.523016651548)"
Alberta Solicitor General Staff College,1568 Hector Road NW,4628,53.461368044831197,-113.60057256128501,"(53.4613680448312, -113.600572561285)"
Alberta Solicitor General Staff College,1568 Hector Road NW,4471,53.460883464953803,-113.600772854109,"(53.4608834649538, -113.600772854109)"
Alberta Synod,10014 81 Avenue NW,2840,53.517184401471603,-113.486304816182,"(53.5171844014716, -113.486304816182)"
Alberta Synod,10014 81 Avenue NW,2697,53.517731291161297,-113.486011728479,"(53.5177312911613, -113.486011728479)"
Alberta Synod,10014 81 Avenue NW,2681,53.517968166212199,-113.49096938938,"(53.5179681662122, -113.49096938938)"
Alberta Synod,10014 81 Avenue NW,2659,53.518157822635402,-113.48698661418599,"(53.5181578226354, -113.486986614186)"
Albert G. Nickel Park,13704 135A Avenue NW,6425,53.596037395355097,-113.55857953036001,"(53.5960373953551, -113.55857953036)"
Albert G. Nickel Park,13704 135A Avenue NW,6252,53.596248585234299,-113.557368896545,"(53.5962485852343, -113.557368896545)"
Aldergrove Community League,8535 182 Street NW,5886,53.516498994807101,-113.637716589172,"(53.5164989948071, -113.637716589172)"
Aldergrove Community League,8535 182 Street NW,5748,53.5170819728651,-113.63734976370399,"(53.5170819728651, -113.637349763704)"
Aldergrove Community League,8535 182 Street NW,5992,53.517030889849998,-113.63828498453501,"(53.51703088985, -113.638284984535)"
Aldergrove Community League,8535 182 Street NW,5796,53.519183727360598,-113.63703025727099,"(53.5191837273606, -113.637030257271)"
Aldergrove Elementary School,8525 182 Street NW,5886,53.516498994807101,-113.637716589172,"(53.5164989948071, -113.637716589172)"
Aldergrove Elementary School,8525 182 Street NW,5748,53.5170819728651,-113.63734976370399,"(53.5170819728651, -113.637349763704)"
Aldergrove Elementary School,8525 182 Street NW,5796,53.519183727360598,-113.63703025727099,"(53.5191837273606, -113.637030257271)"
Aldergrove Elementary School,8525 182 Street NW,5992,53.517030889849998,-113.63828498453501,"(53.51703088985, -113.638284984535)"
Aldergrove Park,8535 182 Street NW,5924,53.5198847543288,-113.63706949999801,"(53.5198847543288, -113.637069499998)"
Aldergrove Park,8535 182 Street NW,5796,53.519183727360598,-113.63703025727099,"(53.5191837273606, -113.637030257271)"
Alderwoods Group,13403 St Albert Trail NW,6640,53.593668231559199,-113.569298196861,"(53.5936682315592, -113.569298196861)"
Alderwoods Group,13403 St Albert Trail NW,6488,53.594389468081999,-113.569955470273,"(53.594389468082, -113.569955470273)"
Alderwoods Group,13403 St Albert Trail NW,6164,53.595232591755803,-113.56952396757499,"(53.5952325917558, -113.569523967575)"
Alderwoods Group,13403 St Albert Trail NW,6152,53.594478020559301,-113.569592056666,"(53.5944780205593, -113.569592056666)"
Alexander Circle Park,13301 103 Avenue NW,5443,53.542987568418603,-113.55219186307799,"(53.5429875684186, -113.552191863078)"
Alexander Circle Park,13301 103 Avenue NW,5384,53.545979953642799,-113.552205540996,"(53.5459799536428, -113.552205540996)"
Alexander Plaza,11915 34 Street NW,1241,53.571503271595901,-113.393813710077,"(53.5715032715959, -113.393813710077)"
Alexander Plaza,11915 34 Street NW,1001,53.571962005908702,-113.390365063766,"(53.5719620059087, -113.390365063766)"
Alexander Plaza,11915 34 Street NW,1002,53.572095093390899,-113.390031017363,"(53.5720950933909, -113.390031017363)"
Alexander Plaza,11915 34 Street NW,1003,53.572039872496802,-113.389775164848,"(53.5720398724968, -113.389775164848)"
Alexander Plaza,11915 34 Street NW,1612,53.571850639525898,-113.393204868995,"(53.5718506395259, -113.393204868995)"
Alexander Thiele Park,4611 109 Avenue NW,2067,53.557631604788298,-113.414204785187,"(53.5576316047883, -113.414204785187)"
Alexander Thiele Park,4611 109 Avenue NW,2176,53.557198456514001,-113.413833478719,"(53.557198456514, -113.413833478719)"
Alex Taylor School,9321 Jasper Avenue NW,1026,53.547388116954103,-113.476328065468,"(53.5473881169541, -113.476328065468)"
Alex Taylor School,9321 Jasper Avenue NW,1248,53.547263904444399,-113.476691711008,"(53.5472639044444, -113.476691711008)"
Algonquin Motor Lodge,10401 Mayfield Road NW,8684,53.545226826608797,-113.617405358434,"(53.5452268266088, -113.617405358434)"
Algonquin Motor Lodge,10401 Mayfield Road NW,8691,53.545632341125298,-113.61776379781701,"(53.5456323411253, -113.617763797817)"
Algonquin Motor Lodge,10401 Mayfield Road NW,5397,53.541404908890598,-113.613713616616,"(53.5414049088906, -113.613713616616)"
Algonquin Motor Lodge,10401 Mayfield Road NW,5516,53.551520386214897,-113.607359383748,"(53.5515203862149, -113.607359383748)"
Algonquin Motor Lodge,10401 Mayfield Road NW,8632,53.544977011218798,-113.617965834305,"(53.5449770112188, -113.617965834305)"
Al-Hadi Mosque,7005 98 Avenue NW,2388,53.537447865487898,-113.436416376618,"(53.5374478654879, -113.436416376618)"
Al-Hadi Mosque,7005 98 Avenue NW,2540,53.537077361413402,-113.437884485395,"(53.5370773614134, -113.437884485395)"
Allan Stein Park,10025 87 Street NW,1290,53.542110081839297,-113.471505285487,"(53.5421100818393, -113.471505285487)"
Allendale Community League,6330 105A Street NW,2664,53.5007897390594,-113.50449838101299,"(53.5007897390594, -113.504498381013)"
Allendale Community League,6330 105A Street NW,2741,53.500591367763903,-113.50433490846601,"(53.5005913677639, -113.504334908466)"
Allendale Junior High School,6415 106 Street NW,2664,53.5007897390594,-113.50449838101299,"(53.5007897390594, -113.504498381013)"
Allendale Junior High School,6415 106 Street NW,2741,53.500591367763903,-113.50433490846601,"(53.5005913677639, -113.504334908466)"
Allendale Park,6305 105A Street NW,2664,53.5007897390594,-113.50449838101299,"(53.5007897390594, -113.504498381013)"
Allendale Park,6305 105A Street NW,2741,53.500591367763903,-113.50433490846601,"(53.5005913677639, -113.504334908466)"
Allen Gray Continuing Care Centre ,5005 28 Avenue NW,3652,53.458656480357298,-113.421123833647,"(53.4586564803573, -113.421123833647)"
Allen Gray Continuing Care Centre ,5005 28 Avenue NW,3794,53.459723793919899,-113.420702777483,"(53.4597237939199, -113.420702777483)"
Allen Gray Continuing Care Centre ,5005 28 Avenue NW,3226,53.459252526424997,-113.419881066359,"(53.459252526425, -113.419881066359)"
Allen Gray Continuing Care Centre ,5005 28 Avenue NW,3533,53.459425355821701,-113.42216735821,"(53.4594253558217, -113.42216735821)"
Allen Gray Continuing Care Centre ,5005 28 Avenue NW,3014,53.4592416053246,-113.423193717167,"(53.4592416053246, -113.423193717167)"
Alliance Villa,12620 109A Avenue NW,1793,53.551054908983197,-113.539808909014,"(53.5510549089832, -113.539808909014)"
Alliance Villa,12620 109A Avenue NW,1830,53.558816090944603,-113.541445184409,"(53.5588160909446, -113.541445184409)"
Allin Clinic,10155 120 Street NW,1790,53.541180347614898,-113.52854130743199,"(53.5411803476149, -113.528541307432)"
Allin Clinic,10155 120 Street NW,1646,53.541041032654697,-113.529674287506,"(53.5410410326547, -113.529674287506)"
Allin Clinic,10155 120 Street NW,1392,53.5408473264919,-113.52613129633799,"(53.5408473264919, -113.526131296338)"
Allin Park,15901 96 Avenue NW,5022,53.531500462874902,-113.59680597213701,"(53.5315004628749, -113.596805972137)"
Allin Park,15901 96 Avenue NW,5585,53.5316205276646,-113.597770103641,"(53.5316205276646, -113.597770103641)"
All Saints Anglican Cathedral,10035 103 Street NW,1322,53.540833836735203,-113.496442788561,"(53.5408338367352, -113.496442788561)"
All Saints Anglican Cathedral,10035 103 Street NW,1651,53.5429463450171,-113.49877120553199,"(53.5429463450171, -113.498771205532)"
All Saints Anglican Cathedral,10035 103 Street NW,1673,53.541005515030399,-113.496667037801,"(53.5410055150304, -113.496667037801)"
All Saints Anglican Cathedral,10035 103 Street NW,1693,53.539264852874297,-113.497291090299,"(53.5392648528743, -113.497291090299)"
All Saints Anglican Cathedral,10035 103 Street NW,1774,53.540958067594197,-113.4982063475,"(53.5409580675942, -113.4982063475)"
All Saints Anglican Cathedral,10035 103 Street NW,1777,53.541780875160597,-113.497276368283,"(53.5417808751606, -113.497276368283)"
